"COU ; Reporting country ; FLW ; Flow ; PAR ; Partner country ; CAT ; End-use ; IND ; Industry ; VAL ; Variable ; TIME ; Time ; Unit Code ; Unit ; PowerCode Code ; PowerCode ; Reference Period Code ; Reference Period ; Value ; Flag Codes ; Flags"
"ESP ; Spain ; IMPO ; Imports ; USA ; United States ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 20212989.235 ;  ; "
"ESP ; Spain ; IMPO ; Imports ; RUS ; Russia ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 7136221.319 ;  ; "
"ESP ; Spain ; IMPO ; Imports ; ZAF ; South Africa ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 1355659.112 ;  ; "
"ESP ; Spain ; IMPO ; Imports ; RWA ; Rwanda ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 214.586 ;  ; "
"ESP ; Spain ; IMPO ; Imports ; STP ; São Tomé e Príncipe ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 344.542 ;  ; "
"ESP ; Spain ; IMPO ; Imports ; SEN ; Senegal ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 186372.105 ;  ; "
"ESP ; Spain ; IMPO ; Imports ; SYC ; Seychelles ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 40754.461 ;  ; "
"ESP ; Spain ; IMPO ; Imports ; SDN ; Sudan ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 376.14 ;  ; "
"ESP ; Spain ; IMPO ; Imports ; TZA ; Tanzania ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 121718.33 ;  ; "
"ESP ; Spain ; IMPO ; Imports ; TGO ; Togo ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 7640.45 ;  ; "
"ESP ; Spain ; IMPO ; Imports ; TUN ; Tunisia ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 696726.945 ;  ; "
"ESP ; Spain ; IMPO ; Imports ; UGA ; Uganda ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 52861.225 ;  ; "
"ESP ; Spain ; IMPO ; Imports ; ZMB ; Zambia ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 34779.393 ;  ; "
"ESP ; Spain ; IMPO ; Imports ; ZWE ; Zimbabwe ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 18175.965 ;  ; "
"ESP ; Spain ; IMPO ; Imports ; SLV ; El Salvador ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 63801.604 ;  ; "
"ESP ; Spain ; IMPO ; Imports ; PAN ; Panama ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 399557.181 ;  ; "
"ESP ; Spain ; IMPO ; Imports ; PRY ; Paraguay ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 43919.08 ;  ; "
"ESP ; Spain ; IMPO ; Imports ; PER ; Peru ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 1676179.57 ;  ; "
"ESP ; Spain ; IMPO ; Imports ; VCT ; Saint Vincent and the Grenadines ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 15.244 ;  ; "
"ESP ; Spain ; IMPO ; Imports ; SUR ; Suriname ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 176.702 ;  ; "
"ESP ; Spain ; IMPO ; Imports ; TTO ; Trinidad and Tobago ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 425651.215 ;  ; "
"ESP ; Spain ; IMPO ; Imports ; URY ; Uruguay ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 138347.625 ;  ; "
"ESP ; Spain ; IMPO ; Imports ; VEN ; Venezuela ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 74779.183 ;  ; "
"ESP ; Spain ; IMPO ; Imports ; TWN ; Chinese Taipei ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 1970203.303 ;  ; "
"ESP ; Spain ; IMPO ; Imports ; NPL ; Nepal ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 1838.091 ;  ; "
"ESP ; Spain ; IMPO ; Imports ; OMN ; Oman ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 84964.475 ;  ; "
"ESP ; Spain ; IMPO ; Imports ; PAK ; Pakistan ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 1173086.236 ;  ; "
"ESP ; Spain ; IMPO ; Imports ; PHL ; Philippines ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 426328.096 ;  ; "
"ESP ; Spain ; IMPO ; Imports ; QAT ; Qatar ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 757561.858 ;  ; "
"ESP ; Spain ; IMPO ; Imports ; SAU ; Saudi Arabia ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 3517341.154 ;  ; "
"ESP ; Spain ; IMPO ; Imports ; SGP ; Singapore ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 586848.762 ;  ; "
"ESP ; Spain ; IMPO ; Imports ; SYR ; Syrian Arab Republic ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 13931.018 ;  ; "
"ESP ; Spain ; IMPO ; Imports ; THA ; Thailand ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 1543097.735 ;  ; "
"ESP ; Spain ; IMPO ; Imports ; VNM ; Viet Nam ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 3316050.107 ;  ; "
"ESP ; Spain ; IMPO ; Imports ; YEM ; Yemen ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 4303.94 ;  ; "
"ESP ; Spain ; IMPO ; Imports ; ROU ; Romania ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 2547437.884 ;  ; "
"ESP ; Spain ; IMPO ; Imports ; SRB ; Serbia ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 390916.018 ;  ; "
"ESP ; Spain ; IMPO ; Imports ; UKR ; Ukraine ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 1830555.15 ;  ; "
"ESP ; Spain ; IMPO ; Imports ; TON ; Tonga ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 40.162 ;  ; "
"ESP ; Spain ; IMPO ; Imports ; SEC ; Unspecified ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 25277159.273 ;  ; "
"ESP ; Spain ; IMPO ; Imports ; ROW ; Rest of World ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 370093.821 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; AUS ; Australia ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 2426148.529 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; AUT ; Austria ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 10239444.539 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; BEL ; Belgium ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 5058722.422 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; CAN ; Canada ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 4135549.552 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; CHL ; Chile ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 354018.049 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; CZE ; Czech Republic ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 2250602.016 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; DNK ; Denmark ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 1231008.943 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; EST ; Estonia ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 323695.141 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; FIN ; Finland ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 682514.703 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; FRA ; France ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 19079162.318 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; DEU ; Germany ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 55089588.308 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; GRC ; Greece ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 792060.642 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; HUN ; Hungary ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 1277058.022 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; ISL ; Iceland ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 84027.051 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; IRL ; Ireland ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 1303887.238 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; ISR ; Israel ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 1194079.184 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; ITA ; Italy ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 20264974.07 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; JPN ; Japan ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 8492999.84 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; KOR ; Korea ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 3642595.867 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; LUX ; Luxembourg ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 418589.704 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; MEX ; Mexico ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 1532578.439 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; NLD ; Netherlands ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 7355310.944 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; NZL ; New Zealand ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 287805.819 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; NOR ; Norway ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 733091.527 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; POL ; Poland ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 3269721.463 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; ESP ; Spain ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 13815017.062 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; GBR ; United Kingdom ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 14026574.118 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; BRA ; Brazil ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 2369528.848 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; CHN ; China (People’s Republic of) ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 33042078.801 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; IND ; India ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 31407959.755 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; IDN ; Indonesia ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 360465.283 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; DZA ; Algeria ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 215623.8 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; BEN ; Benin ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 8674.554 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; BWA ; Botswana ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 70521.973 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; BFA ; Burkina Faso ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 3613.919 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; BDI ; Burundi ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 504.579 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; CMR ; Cameroon ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 13605.722 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; CPV ; Cabo Verde ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 1456.417 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; CAF ; Central African Republic ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 312.958 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; COG ; Congo (Brazzaville) ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 3392.395 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; CIV ; Côte d'Ivoire ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 51165.131 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; EGY ; Egypt ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 1337488.483 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; ETH ; Ethiopia ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 43282.983 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; GAB ; Gabon ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 1564.642 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; GMB ; Gambia ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 2473.929 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; GHA ; Ghana ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 33545.947 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; GIN ; Guinea ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 5780.828 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; KEN ; Kenya ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 108097.346 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; MDG ; Madagascar ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 6108.321 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; MWI ; Malawi ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 1234.156 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; MLI ; Mali ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 8938.669 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; MRT ; Mauritania ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 5831.112 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; MUS ; Mauritius ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 35280.862 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; MAR ; Morocco ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 379970.034 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; MOZ ; Mozambique ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 3929.244 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; NAM ; Namibia ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 3004.416 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; NER ; Niger ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 10274.071 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; NGA ; Nigeria ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 160213.574 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; ARG ; Argentina ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 684951.97 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; ABW ; Aruba ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 14175.674 ;  ; "
"CHE ; Switzerland ; EXPO ; Exports ; BOL ; Bolivia ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 24609.865 ;  ; "
