,exporter,importer,secgroup,product,v2020
210504,AFR,UKR,CAT,TT,1221.79382104314
210888,AFR,URY,CAT,TT,528.9344725114
211272,AFR,USA,CAT,TT,54430.6981413851
211656,AFR,VEN,CAT,TT,30.4137545739126
212040,AFR,VNM,CAT,TT,7325.63190830826
212424,AFR,WLD,CAT,TT,1171515.60824705
212808,AFR,XXX,CAT,TT,146398.835849201
213192,AFR,YUG,CAT,TT,2225.44167736879
213576,AFS,AES,CAT,TT,12882.8007122485
213960,AFS,AFA,CAT,TT,5618.73436351103
214344,AFS,AFN,CAT,TT,1217.66579077077
214728,AFS,AFR,CAT,TT,78272.7227248555
215112,AFS,AFS,CAT,TT,46581.4756151149
215496,AFS,AFZ,CAT,TT,26947.3298797761
215880,AFS,ALB,CAT,TT,3.98858780872958
216264,AFS,AMA,CAT,TT,183.010709277197
216648,AFS,AME,CAT,TT,24556.7741685901
217032,AFS,AMN,CAT,TT,21499.5977505076
217416,AFS,AMS,CAT,TT,3057.17641808245
217800,AFS,ANE,CAT,TT,77511.8621950281
218184,AFS,AOA,CAT,TT,32.2642029984201
218568,AFS,AOZ,CAT,TT,123.223219069736
218952,AFS,APEC,CAT,TT,116126.791961084
219336,AFS,ARG,CAT,TT,151.677771891099
219720,AFS,ASEA,CAT,TT,13091.5249584401
220104,AFS,ASO,CAT,TT,118160.883409358
220488,AFS,ASS,CAT,TT,25644.3854946194
220872,AFS,AUS,CAT,TT,2014.24566847866
221256,AFS,AUT,CAT,TT,769.858403342009
221640,AFS,BAL,CAT,TT,371.496173714648
222024,AFS,BEL,CAT,TT,5493.13383359879
222408,AFS,BGD,CAT,TT,858.838520312844
222792,AFS,BGR,CAT,TT,240.158342192723
223176,AFS,BIH,CAT,TT,11.811446300704
223560,AFS,BLR,CAT,TT,67.680657402195
223944,AFS,BLX,CAT,TT,5562.03119745079
224328,AFS,BOL,CAT,TT,6.34134309905577
224712,AFS,BRA,CAT,TT,1654.65188365325
225096,AFS,BRIC,CAT,TT,67562.1276085459
225480,AFS,BRN,CAT,TT,208.724246191644
225864,AFS,CAL,CAT,TT,53.7183912883863
226248,AFS,CAN,CAT,TT,3612.123525
226632,AFS,CAU,CAT,TT,51.5620985412459
227016,AFS,CEA,CAT,TT,13.5447415713236
227400,AFS,CEI,CAT,TT,2216.05991774077
227784,AFS,CHE,CAT,TT,12229.3920097238
228168,AFS,CHL,CAT,TT,260.855163782913
228552,AFS,CHN,CAT,TT,64325.941930291
228936,AFS,CIV,CAT,TT,2096.00879037684
229320,AFS,CMR,CAT,TT,2059.76624439649
229704,AFS,COL,CAT,TT,71.7158344846074
230088,AFS,CSK,CAT,TT,994.330839111725
230472,AFS,CYP,CAT,TT,102.078411319108
230856,AFS,CZE,CAT,TT,830.23480879375
231240,AFS,DEU,CAT,TT,12514.9080867198
231624,AFS,DEV,CAT,TT,113314.920338912
232008,AFS,DNK,CAT,TT,391.385695980146
232392,AFS,DZA,CAT,TT,159.906301219111
232776,AFS,E15,CAT,TT,61609.2181221876
233160,AFS,E28,CAT,TT,65584.8711850835
233544,AFS,ECU,CAT,TT,14.7451929290148
233928,AFS,EGY,CAT,TT,740.174735526672
234312,AFS,EM1,CAT,TT,23220.8539574536
234696,AFS,ENM,CAT,TT,4643.43305491882
235080,AFS,ESP,CAT,TT,9032.86790904229
235464,AFS,EST,CAT,TT,232.096082066666
235848,AFS,EUA,CAT,TT,25357.0184168313
236232,AFS,EUC,CAT,TT,83609.2409117723
236616,AFS,EUR,CAT,TT,51984.8999239744
237000,AFS,FIN,CAT,TT,237.742019001958
237384,AFS,FRA,CAT,TT,6043.20726309705
237768,AFS,G20,CAT,TT,195930.122646425
238152,AFS,G8,CAT,TT,57770.171113707
238536,AFS,GAB,CAT,TT,240.926846550412
238920,AFS,GBR,CAT,TT,9548.70860788329
239304,AFS,GLF,CAT,TT,29614.1248255099
239688,AFS,GOA,CAT,TT,27659.467851075
240072,AFS,GRC,CAT,TT,437.266349516344
240456,AFS,HKG,CAT,TT,1067.27309622653
240840,AFS,HRV,CAT,TT,43.2759148800829
241224,AFS,HUN,CAT,TT,139.153053403037
241608,AFS,IDN,CAT,TT,2105.10613323527
241992,AFS,IND,CAT,TT,22417.7560843113
242376,AFS,IRL,CAT,TT,303.400822907236
242760,AFS,ISL,CAT,TT,61.1320526015736
243144,AFS,ISR,CAT,TT,209.204407682481
243528,AFS,ITA,CAT,TT,5098.02916314628
243912,AFS,JPN,CAT,TT,6723.51926332118
244296,AFS,KAZ,CAT,TT,110.165655632429
244680,AFS,KEN,CAT,TT,1300.80711589013
245064,AFS,KGZ,CAT,TT,20.4292015593941
245448,AFS,KOR,CAT,TT,3775.51470690296
245832,AFS,LBY,CAT,TT,17.6288652543406
246216,AFS,LKA,CAT,TT,243.752273902337
246600,AFS,LTU,CAT,TT,78.943115138127
246984,AFS,LUX,CAT,TT,68.8973638520064
247368,AFS,LVA,CAT,TT,60.4569765098558
247752,AFS,MAR,CAT,TT,227.79242102921
248136,AFS,MED,CAT,TT,25669.9581449531
248520,AFS,MENA,CAT,TT,31691.2471097407
248904,AFS,MERC,CAT,TT,2193.24860767243
249288,AFS,MEX,CAT,TT,369.845755748311
249672,AFS,MKD,CAT,TT,167.850461099905
250056,AFS,MLT,CAT,TT,100.523818382477
250440,AFS,MOA,CAT,TT,650.252085777507
250824,AFS,MYS,CAT,TT,2715.24142338297
251208,AFS,NGA,CAT,TT,1442.18261407451
251592,AFS,NLD,CAT,TT,8423.45443087392
251976,AFS,NOR,CAT,TT,1040.73375322724
252360,AFS,NRD,CAT,TT,2411.94688683813
252744,AFS,NZL,CAT,TT,107.589338983443
253128,AFS,OCN,CAT,TT,2121.83500746211
253512,AFS,OECD,CAT,TT,115111.425733923
253896,AFS,OPEC,CAT,TT,31494.7484836332
254280,AFS,PAK,CAT,TT,1759.82694783315
254664,AFS,PED,CAT,TT,163301.590865217
255048,AFS,PER,CAT,TT,322.025728741329
255432,AFS,PHL,CAT,TT,267.438022117386
255816,AFS,PMA,CAT,TT,27983.1100104471
256200,AFS,PMO,CAT,TT,30473.5813189699
256584,AFS,POL,CAT,TT,1547.61930917972
256968,AFS,PRT,CAT,TT,2565.40480719929
257352,AFS,PRY,CAT,TT,7.75735
257736,AFS,RCEP,CAT,TT,90038.3358664174
258120,AFS,ROM,CAT,TT,178.482162769157
258504,AFS,RUS,CAT,TT,1372.80954841003
258888,AFS,SAF,CAT,TT,6875.71976053938
259272,AFS,SAU,CAT,TT,1954.65697443494
259656,AFS,SEM,CAT,TT,95.8282495000545
260040,AFS,SGP,CAT,TT,1727.73272653118
260424,AFS,SUN,CAT,TT,2587.55609145542
260808,AFS,SVK,CAT,TT,164.096030317974
261192,AFS,SVN,CAT,TT,258.535037943244
261576,AFS,SWE,CAT,TT,680.953366027209
261960,AFS,THA,CAT,TT,3464.11877235792
262344,AFS,TUN,CAT,TT,72.1634677414382
262728,AFS,TUR,CAT,TT,2197.57324868602
263112,AFS,TWN,CAT,TT,1619.61319828637
263496,AFS,UE,CAT,TT,56036.1625772002
263880,AFS,UKR,CAT,TT,579.868014624157
264264,AFS,URY,CAT,TT,379.161602128082
264648,AFS,USA,CAT,TT,17517.6284697593
265032,AFS,VEN,CAT,TT,5.23383809590468
265416,AFS,VNM,CAT,TT,2549.44524333535
265800,AFS,WLD,CAT,TT,313174.501732774
266184,AFS,XXX,CAT,TT,8574.88051819834
266568,AFS,YUG,CAT,TT,577.30110972399
266952,AFZ,AES,CAT,TT,3030.75447678771
267336,AFZ,AFA,CAT,TT,1567.77708488734
267720,AFZ,AFN,CAT,TT,584.84522379334
268104,AFZ,AFR,CAT,TT,40072.1663947343
268488,AFZ,AFS,CAT,TT,17951.6045179558
268872,AFZ,AFZ,CAT,TT,11964.3154930884
269256,AFZ,ALB,CAT,TT,1.12468633610981
269640,AFZ,AMA,CAT,TT,4.7995175506155
270024,AFZ,AME,CAT,TT,4395.72199742644
270408,AFZ,AMN,CAT,TT,3673.47694257429
270792,AFZ,AMS,CAT,TT,722.245054852155
271176,AFZ,ANE,CAT,TT,35070.1730893801
271560,AFZ,AOA,CAT,TT,3.76627605663137
271944,AFZ,AOZ,CAT,TT,28.325306427305
272328,AFZ,APEC,CAT,TT,42815.2500367692
272712,AFZ,ARG,CAT,TT,14.1423831113206
273096,AFZ,ASEA,CAT,TT,3044.94228998865
273480,AFZ,ASO,CAT,TT,46120.0741686819
273864,AFZ,ASS,CAT,TT,7416.42531706419
274248,AFZ,AUS,CAT,TT,585.591883636048
274632,AFZ,AUT,CAT,TT,53.6180934621087
275016,AFZ,BAL,CAT,TT,10.9301219617365
275400,AFZ,BEL,CAT,TT,934.873133490264
275784,AFZ,BGD,CAT,TT,241.30170889317
276168,AFZ,BGR,CAT,TT,143.237379035491
276552,AFZ,BIH,CAT,TT,2.05503743118444
276936,AFZ,BLR,CAT,TT,6.82931013368811
277320,AFZ,BLX,CAT,TT,944.045274435437
277704,AFZ,BOL,CAT,TT,0.193965087863018
278088,AFZ,BRA,CAT,TT,302.866371
278472,AFZ,BRIC,CAT,TT,32509.4710338396
278856,AFZ,BRN,CAT,TT,14.1878132009407
279240,AFZ,CAL,CAT,TT,30.8587861308862
279624,AFZ,CAN,CAT,TT,1202.286494
280008,AFZ,CAU,CAT,TT,8.78304947178959
280392,AFZ,CEA,CAT,TT,2.7855370200422
280776,AFZ,CEI,CAT,TT,562.581221112819
281160,AFZ,CHE,CAT,TT,6077.86799420585
281544,AFZ,CHL,CAT,TT,180.780528570366
281928,AFZ,CHN,CAT,TT,31920.0121245035
282312,AFZ,CIV,CAT,TT,391.674318140689
282696,AFZ,CMR,CAT,TT,333.222503684606
283080,AFZ,COL,CAT,TT,3.08748226810258
283464,AFZ,CSK,CAT,TT,142.547149230235
283848,AFZ,CYP,CAT,TT,85.4589265331121
284232,AFZ,CZE,CAT,TT,84.8288787430402
284616,AFZ,DEU,CAT,TT,1552.98911088015
285000,AFZ,DEV,CAT,TT,25512.9706749252
285384,AFZ,DNK,CAT,TT,29.7649596211597
285768,AFZ,DZA,CAT,TT,30.7596165296308
286152,AFZ,E15,CAT,TT,11074.3442294583
286536,AFZ,E28,CAT,TT,11965.6182552838
286920,AFZ,ECU,CAT,TT,0.639204725575638
287304,AFZ,EGY,CAT,TT,403.621724991064
287688,AFZ,EM1,CAT,TT,6858.05679785512
288072,AFZ,ENM,CAT,TT,859.433192754455
288456,AFZ,ESP,CAT,TT,2347.22478639071
288840,AFZ,EST,CAT,TT,5.96015627932801
289224,AFZ,EUA,CAT,TT,7338.30027117114
289608,AFZ,EUC,CAT,TT,19579.9284132734
289992,AFZ,EUR,CAT,TT,10925.3288912624
290376,AFZ,FIN,CAT,TT,27.6811185100909
290760,AFZ,FRA,CAT,TT,1858.18312839696
291144,AFZ,G20,CAT,TT,61611.6591941435
291528,AFZ,G8,CAT,TT,8371.7810128152
291912,AFZ,GAB,CAT,TT,50.3586188333635
292296,AFZ,GBR,CAT,TT,286.571334294369
292680,AFZ,GLF,CAT,TT,20985.0635674277
293064,AFZ,GOA,CAT,TT,19967.2532097426
293448,AFZ,GRC,CAT,TT,123.811939523402
293832,AFZ,HKG,CAT,TT,406.554245230943
294216,AFZ,HRV,CAT,TT,11.0501368077486
294600,AFZ,HUN,CAT,TT,12.9598100742653
294984,AFZ,IDN,CAT,TT,266.262652595416
295368,AFZ,IND,CAT,TT,6862.66759581061
295752,AFZ,IRL,CAT,TT,147.975663543695
296136,AFZ,ISL,CAT,TT,1.28360521313625
296520,AFZ,ISR,CAT,TT,84.2760546547066
296904,AFZ,ITA,CAT,TT,1566.61177038168
297288,AFZ,JPN,CAT,TT,623.586771412997
297672,AFZ,KAZ,CAT,TT,10.0796223532911
298056,AFZ,KEN,CAT,TT,576.049481799776
298440,AFZ,KGZ,CAT,TT,0.003883998897371
298824,AFZ,KOR,CAT,TT,1231.24291756867
299208,AFZ,LBY,CAT,TT,6.75848266319356
299592,AFZ,LKA,CAT,TT,17.0335041685743
299976,AFZ,LTU,CAT,TT,2.78062284941566
300360,AFZ,LUX,CAT,TT,9.1721409451722
300744,AFZ,LVA,CAT,TT,2.18934283299278
301128,AFZ,MAR,CAT,TT,117.090894378684
301512,AFZ,MED,CAT,TT,7895.71349294716
301896,AFZ,MENA,CAT,TT,22120.5618767785
302280,AFZ,MERC,CAT,TT,529.115790459685
302664,AFZ,MEX,CAT,TT,19.2429394020773
303048,AFZ,MKD,CAT,TT,1.58871791241272
303432,AFZ,MLT,CAT,TT,1.49477238224892
303816,AFZ,MOA,CAT,TT,466.377030902762
304200,AFZ,MYS,CAT,TT,358.600905373892
304584,AFZ,NGA,CAT,TT,250.349455625568
304968,AFZ,NLD,CAT,TT,1044.09234698236
305352,AFZ,NOR,CAT,TT,275.170079160444
305736,AFZ,NRD,CAT,TT,391.153363032685
306120,AFZ,NZL,CAT,TT,17.1294018137898
306504,AFZ,OCN,CAT,TT,602.721285449838
306888,AFZ,OECD,CAT,TT,25099.6452140892
307272,AFZ,OPEC,CAT,TT,21325.9475501933
307656,AFZ,PAK,CAT,TT,249.143112506954
308040,AFZ,PED,CAT,TT,72390.119004651
308424,AFZ,PER,CAT,TT,1.60996180171172
308808,AFZ,PHL,CAT,TT,24.9372915014368
309192,AFZ,PMA,CAT,TT,12264.8012945398
309576,AFZ,PMO,CAT,TT,21535.7166529852
309960,AFZ,POL,CAT,TT,354.692354059551
310344,AFZ,PRT,CAT,TT,1034.52110250837
310728,AFZ,PRY,CAT,TT,5.606927
311112,AFZ,RCEP,CAT,TT,37422.5053889237
311496,AFZ,ROM,CAT,TT,59.9309108579335
311880,AFZ,RUS,CAT,TT,272.40472513511
312264,AFZ,SAF,CAT,TT,2817.85756189607
312648,AFZ,SAU,CAT,TT,1017.81035768508
313032,AFZ,SEM,CAT,TT,10.9333932741351
313416,AFZ,SGP,CAT,TT,592.912458734127
313800,AFZ,SUN,CAT,TT,573.511343074555
314184,AFZ,SVK,CAT,TT,57.7182704871944
314568,AFZ,SVN,CAT,TT,68.9724648831372
314952,AFZ,SWE,CAT,TT,57.2536005278542
315336,AFZ,THA,CAT,TT,1466.02293066438
315720,AFZ,TUN,CAT,TT,26.6145052307675
316104,AFZ,TUR,CAT,TT,681.705423343506
316488,AFZ,TWN,CAT,TT,888.77703066395
316872,AFZ,UE,CAT,TT,11679.0469209894
317256,AFZ,UKR,CAT,TT,261.695093
317640,AFZ,URY,CAT,TT,206.500109348365
318024,AFZ,USA,CAT,TT,2451.94750917221
318408,AFZ,VEN,CAT,TT,2.0186043882351
318792,AFZ,VNM,CAT,TT,291.159451787574
319176,AFZ,WLD,CAT,TT,110167.890974116
319560,AFZ,XXX,CAT,TT,0.0
319944,AFZ,YUG,CAT,TT,94.599750308618
320328,ALB,AES,CAT,TT,13.0951161275659
320712,ALB,AFA,CAT,TT,0.519269
321096,ALB,AFN,CAT,TT,14.1033791251657
321480,ALB,AFR,CAT,TT,33.0735723324512
321864,ALB,AFS,CAT,TT,3.38049340891898
322248,ALB,AFZ,CAT,TT,0.817604
322632,ALB,ALB,CAT,TT,0.0
323016,ALB,AMA,CAT,TT,0.26218
323400,ALB,AME,CAT,TT,54.1954146207486
323784,ALB,AMN,CAT,TT,50.3139393804911
324168,ALB,AMS,CAT,TT,3.88147524025751
324552,ALB,ANE,CAT,TT,93.6910164625403
324936,ALB,AOA,CAT,TT,0.399383
325320,ALB,AOZ,CAT,TT,0.000998
325704,ALB,APEC,CAT,TT,176.617619869757
326088,ALB,ARG,CAT,TT,0.331971903028983
326472,ALB,ASEA,CAT,TT,13.0951431173467
326856,ALB,ASO,CAT,TT,113.443135517925
327240,ALB,ASS,CAT,TT,4.29150981572375
327624,ALB,AUS,CAT,TT,2.09994457232292
328008,ALB,AUT,CAT,TT,28.753343671269
328392,ALB,BAL,CAT,TT,14.0326193023677
328776,ALB,BEL,CAT,TT,2.91218264488437
329160,ALB,BGD,CAT,TT,5.05881529669016e-05
329544,ALB,BGR,CAT,TT,43.7697309788043
329928,ALB,BIH,CAT,TT,21.5513341685975
330312,ALB,BLR,CAT,TT,0.588718232469185
330696,ALB,BLX,CAT,TT,3.39206751240678
331080,ALB,BOL,CAT,TT,0.021386631404166
331464,ALB,BRA,CAT,TT,1.152687
331848,ALB,BRIC,CAT,TT,91.3951975319696
332232,ALB,BRN,CAT,TT,2.69897807821888e-05
332616,ALB,CAL,CAT,TT,0.000465
333000,ALB,CAN,CAT,TT,7.567139
333384,ALB,CAU,CAT,TT,1.67605269401607
333768,ALB,CEA,CAT,TT,0.374178
334152,ALB,CEI,CAT,TT,25.572182496496
334536,ALB,CHE,CAT,TT,18.8560698861563
334920,ALB,CHL,CAT,TT,1.29061360238932
335304,ALB,CHN,CAT,TT,74.745921173776
335688,ALB,CIV,CAT,TT,0.718023899474425
336072,ALB,CMR,CAT,TT,0.0723313061881903
336456,ALB,COL,CAT,TT,0.164314748094915
336840,ALB,CSK,CAT,TT,67.2617632539021
337224,ALB,CYP,CAT,TT,0.47860810228144
337608,ALB,CZE,CAT,TT,51.9634676511182
337992,ALB,DEU,CAT,TT,158.091928000243
338376,ALB,DEV,CAT,TT,1446.26871354932
338760,ALB,DNK,CAT,TT,2.2607205049224
339144,ALB,DZA,CAT,TT,0.323795197604169
339528,ALB,E15,CAT,TT,1350.56592274984
339912,ALB,E28,CAT,TT,1596.06570647361
340296,ALB,ECU,CAT,TT,0.144747131299448
340680,ALB,EGY,CAT,TT,6.73352338633773
341064,ALB,EM1,CAT,TT,55.6915789369122
341448,ALB,ENM,CAT,TT,273.774519292762
341832,ALB,ESP,CAT,TT,153.783584511197
342216,ALB,EST,CAT,TT,11.8376362391895
342600,ALB,EUA,CAT,TT,435.580781972719
342984,ALB,EUC,CAT,TT,2045.65672341773
343368,ALB,EUR,CAT,TT,1364.07898830168
343752,ALB,FIN,CAT,TT,1.28261835281075
344136,ALB,FRA,CAT,TT,33.2068221179486
344520,ALB,G20,CAT,TT,1784.22511504097
344904,ALB,G8,CAT,TT,417.746218956589
345288,ALB,GAB,CAT,TT,0.0084414528976285
345672,ALB,GBR,CAT,TT,11.5619475250992
346056,ALB,GLF,CAT,TT,13.1955719280841
346440,ALB,GOA,CAT,TT,9.152739
346824,ALB,GRC,CAT,TT,136.735388612709
347208,ALB,HKG,CAT,TT,0.402155534637326
347592,ALB,HRV,CAT,TT,11.9296355066528
347976,ALB,HUN,CAT,TT,18.3293736889429
348360,ALB,IDN,CAT,TT,0.104840142102374
348744,ALB,IND,CAT,TT,3.66512752344105
349128,ALB,IRL,CAT,TT,1.33526094206709
349512,ALB,ISL,CAT,TT,0.186961229004643
349896,ALB,ISR,CAT,TT,1.99378687028233
350280,ALB,ITA,CAT,TT,786.78526436929
350664,ALB,JPN,CAT,TT,13.4396892509296
351048,ALB,KAZ,CAT,TT,0.254679459301766
351432,ALB,KEN,CAT,TT,0.003163799024297
351816,ALB,KGZ,CAT,TT,0.0090587422961486
352200,ALB,KOR,CAT,TT,3.92314394854274
352584,ALB,LBY,CAT,TT,3.509867
352968,ALB,LKA,CAT,TT,0.1519141554998
353352,ALB,LTU,CAT,TT,1.40222996243849
353736,ALB,LUX,CAT,TT,0.479884867522415
354120,ALB,LVA,CAT,TT,0.792753100739692
354504,ALB,MAR,CAT,TT,2.66582657533514
354888,ALB,MED,CAT,TT,1560.42421587906
355272,ALB,MENA,CAT,TT,29.6930789235322
355656,ALB,MERC,CAT,TT,1.60563980441824
356040,ALB,MEX,CAT,TT,1.10005829924398
356424,ALB,MKD,CAT,TT,81.1235692138327
356808,ALB,MLT,CAT,TT,8.34798803123333
357192,ALB,MOA,CAT,TT,0.400341
357576,ALB,MYS,CAT,TT,11.5156922268522
357960,ALB,NGA,CAT,TT,0.14885208722224
358344,ALB,NLD,CAT,TT,10.4900493650309
358728,ALB,NOR,CAT,TT,3.66794074441066
359112,ALB,NRD,CAT,TT,29.5715733322092
359496,ALB,NZL,CAT,TT,0.265548539771794
359880,ALB,OCN,CAT,TT,2.36549311209472
360264,ALB,OECD,CAT,TT,1627.81940299914
360648,ALB,OPEC,CAT,TT,17.3585512932769
361032,ALB,PAK,CAT,TT,0.0740095588491467
361416,ALB,PED,CAT,TT,799.281014751377
361800,ALB,PER,CAT,TT,0.365316826482125
362184,ALB,PHL,CAT,TT,0.142193821766072
362568,ALB,PMA,CAT,TT,0.819117588152967
362952,ALB,PMO,CAT,TT,15.5896997983665
363336,ALB,POL,CAT,TT,38.8865864243949
363720,ALB,PRT,CAT,TT,0.713594763783321
364104,ALB,PRY,CAT,TT,0.007668
364488,ALB,RCEP,CAT,TT,107.56939060269
364872,ALB,ROM,CAT,TT,31.1119233909401
365256,ALB,RUS,CAT,TT,15.4965623684128
365640,ALB,SAF,CAT,TT,1.09280786411219
366024,ALB,SAU,CAT,TT,4.04283292808413
366408,ALB,SEM,CAT,TT,267.443329442576
366792,ALB,SGP,CAT,TT,0.473562587523902
367176,ALB,SUN,CAT,TT,39.6048017988637
367560,ALB,SVK,CAT,TT,15.298295602784
367944,ALB,SVN,CAT,TT,11.3515550442549
368328,ALB,SWE,CAT,TT,22.1733325010608
368712,ALB,THA,CAT,TT,0.858362349321373
369096,ALB,TUN,CAT,TT,0.870366965888681
369480,ALB,TUR,CAT,TT,31.1896297630413
369864,ALB,TWN,CAT,TT,1.18010655465463
370248,ALB,UE,CAT,TT,1584.50375894851
370632,ALB,UKR,CAT,TT,7.172933
371016,ALB,URY,CAT,TT,0.113312901389255
371400,ALB,USA,CAT,TT,41.6467420812471
371784,ALB,VEN,CAT,TT,0.0272764961692964
372168,ALB,VNM,CAT,TT,0.0
372552,ALB,WLD,CAT,TT,2247.63384888885
372936,ALB,XXX,CAT,TT,1.265003
373320,ALB,YUG,CAT,TT,393.399423375914
373704,AMA,AES,CAT,TT,793.234547779337
374088,AMA,AFA,CAT,TT,431.344356559393
374472,AMA,AFN,CAT,TT,269.948790534951
374856,AMA,AFR,CAT,TT,3042.7591727147
375240,AMA,AFS,CAT,TT,754.821111394971
375624,AMA,AFZ,CAT,TT,183.6744694082
376008,AMA,ALB,CAT,TT,9.23754477245643
376392,AMA,AMA,CAT,TT,17109.909523265
376776,AMA,AME,CAT,TT,52159.3091417832
377160,AMA,AMN,CAT,TT,32729.0650426429
377544,AMA,AMS,CAT,TT,19430.2440991403
377928,AMA,ANE,CAT,TT,6228.98313748468
378312,AMA,AOA,CAT,TT,39.6753302471076
378696,AMA,AOZ,CAT,TT,4.27941719238473
379080,AMA,APEC,CAT,TT,40913.1817414055
379464,AMA,ARG,CAT,TT,106.307645060203
379848,AMA,ASEA,CAT,TT,793.927454499477
380232,AMA,ASO,CAT,TT,8053.6440480805
380616,AMA,ASS,CAT,TT,741.399694396945
381000,AMA,AUS,CAT,TT,230.111226935456
381384,AMA,AUT,CAT,TT,99.9338669332567
381768,AMA,BAL,CAT,TT,23.7203338873573
382152,AMA,BEL,CAT,TT,654.729617225611
382536,AMA,BGD,CAT,TT,51.9632246530255
382920,AMA,BGR,CAT,TT,81.1433610477295
383304,AMA,BIH,CAT,TT,7.68518575977426
383688,AMA,BLR,CAT,TT,12.6627632193925
384072,AMA,BLX,CAT,TT,665.358112662836
384456,AMA,BOL,CAT,TT,39.2944709533841
384840,AMA,BRA,CAT,TT,513.162363
385224,AMA,BRIC,CAT,TT,3882.08555334234
385608,AMA,BRN,CAT,TT,0.692906720140193
385992,AMA,CAL,CAT,TT,1.30514452411635
386376,AMA,CAN,CAT,TT,3011.469074
386760,AMA,CAU,CAT,TT,37.6511700127915
387144,AMA,CEA,CAT,TT,9.87099890000879
387528,AMA,CEI,CAT,TT,532.449746295432
387912,AMA,CHE,CAT,TT,2517.86564572038
388296,AMA,CHL,CAT,TT,386.648141542811
388680,AMA,CHN,CAT,TT,3064.69028284626
389064,AMA,CIV,CAT,TT,5.9528193677863
389448,AMA,CMR,CAT,TT,33.0955643522877
389832,AMA,COL,CAT,TT,315.791843604374
390216,AMA,CSK,CAT,TT,307.367384350164
390600,AMA,CYP,CAT,TT,668.206809159313
390984,AMA,CZE,CAT,TT,268.01403364712
391368,AMA,DEU,CAT,TT,1859.11272301556
391752,AMA,DEV,CAT,TT,49298.1205458129
392136,AMA,DNK,CAT,TT,650.41155643597
392520,AMA,DZA,CAT,TT,4.17249902676419
392904,AMA,E15,CAT,TT,12457.3773664489
393288,AMA,E28,CAT,TT,14259.9473417942
393672,AMA,ECU,CAT,TT,374.347100882168
394056,AMA,EGY,CAT,TT,40.6054017692272
394440,AMA,EM1,CAT,TT,4494.02930394683
394824,AMA,ENM,CAT,TT,1234.29703311922
395208,AMA,ESP,CAT,TT,1829.06002276043
395592,AMA,EST,CAT,TT,19.0576827021311
395976,AMA,EUA,CAT,TT,4279.12660614987
396360,AMA,EUC,CAT,TT,17796.1954337118
396744,AMA,EUR,CAT,TT,11372.262173205
397128,AMA,FIN,CAT,TT,122.549633694123
397512,AMA,FRA,CAT,TT,563.855750572201
397896,AMA,G20,CAT,TT,53464.4151139029
398280,AMA,G8,CAT,TT,35595.7055648259
398664,AMA,GAB,CAT,TT,0.201954157890139
399048,AMA,GBR,CAT,TT,1275.32826052762
399432,AMA,GLF,CAT,TT,1870.75589319558
399816,AMA,GOA,CAT,TT,1418.73999403306
400200,AMA,GRC,CAT,TT,51.8831141357862
400584,AMA,HKG,CAT,TT,402.177870479074
400968,AMA,HRV,CAT,TT,1.12126057122345
401352,AMA,HUN,CAT,TT,14.9725296980162
401736,AMA,IDN,CAT,TT,72.2276736054533
402120,AMA,IND,CAT,TT,588.790647983952
402504,AMA,IRL,CAT,TT,180.355294630434
402888,AMA,ISL,CAT,TT,127.513400965751
403272,AMA,ISR,CAT,TT,36.4771423127035
403656,AMA,ITA,CAT,TT,690.125282902774
404040,AMA,JPN,CAT,TT,1325.31748545328
404424,AMA,KAZ,CAT,TT,3.04497235694257
404808,AMA,KEN,CAT,TT,1.43589768157201
405192,AMA,KGZ,CAT,TT,0.449842030359844
405576,AMA,KOR,CAT,TT,902.53464982003
405960,AMA,LBY,CAT,TT,5.97249771829938
406344,AMA,LKA,CAT,TT,2.93450923674685
406728,AMA,LTU,CAT,TT,3.47659174964647
407112,AMA,LUX,CAT,TT,10.6284954372242
407496,AMA,LVA,CAT,TT,1.18605943557976
407880,AMA,MAR,CAT,TT,211.272349984245
408264,AMA,MED,CAT,TT,4672.33119095078
408648,AMA,MENA,CAT,TT,2287.93806131973
409032,AMA,MERC,CAT,TT,658.592125898519
409416,AMA,MEX,CAT,TT,2512.39681229735
409800,AMA,MKD,CAT,TT,3.15725106253113
410184,AMA,MLT,CAT,TT,216.532047450753
410568,AMA,MOA,CAT,TT,110.756235276499
410952,AMA,MYS,CAT,TT,107.597322027781
411336,AMA,NGA,CAT,TT,27.0551204914063
411720,AMA,NLD,CAT,TT,4084.12780902925
412104,AMA,NOR,CAT,TT,147.058025050647
412488,AMA,NRD,CAT,TT,1177.72399501596
412872,AMA,NZL,CAT,TT,59.915441484082
413256,AMA,OCN,CAT,TT,290.026668419538
413640,AMA,OECD,CAT,TT,52217.2314251529
414024,AMA,OPEC,CAT,TT,2645.86951790189
414408,AMA,PAK,CAT,TT,53.0636583635879
414792,AMA,PED,CAT,TT,31512.5649946997
415176,AMA,PER,CAT,TT,182.296440564281
415560,AMA,PHL,CAT,TT,43.1794274512197
415944,AMA,PMA,CAT,TT,241.222255777726
416328,AMA,PMO,CAT,TT,2017.98927078478
416712,AMA,POL,CAT,TT,442.530892947784
417096,AMA,PRT,CAT,TT,255.084560279181
417480,AMA,PRY,CAT,TT,17.795552
417864,AMA,RCEP,CAT,TT,6376.49654103859
418248,AMA,ROM,CAT,TT,23.9718948442573
